VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
1142,2004,GMC,YUKON XL,2004 GMC Yukon XL 4-DR.,https://static.nhtsa.gov/images/vehicles/2232_st0640_046.jpg,Not Rated,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,442,6,0,2004/GMC/YUKON XL/2004 GMC Yukon XL 4-DR..png
1143,2004,HONDA,ACCORD,2004 Honda Accord 2-DR.,https://static.nhtsa.gov/images/vehicles/2033_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.103, ,Not Rated,No,No,No,1004,22,4,2004/HONDA/ACCORD/2004 Honda Accord 2-DR..png
1144,2004,HONDA,ACCORD,2004 Honda Accord 4-DR.,https://static.nhtsa.gov/images/vehicles/2030_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.107, ,Not Rated,No,No,No,1004,22,4,2004/HONDA/ACCORD/2004 Honda Accord 4-DR..png
1145,2004,HONDA,CIVIC,2004 Honda Civic 2-DR. Hatchback,https://static.nhtsa.gov/images/vehicles/2531_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.124, ,Not Rated,No,No,No,350,15,3,2004/HONDA/CIVIC/2004 Honda Civic 2-DR. Hatchback.png
1146,2004,HONDA,CIVIC,2004 Honda Civic 4-DR.,https://static.nhtsa.gov/images/vehicles/1818_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.111, ,Not Rated,No,No,No,350,15,3,2004/HONDA/CIVIC/2004 Honda Civic 4-DR..png
1147,2004,HONDA,CIVIC,2004 Honda Civic 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1818_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.111, ,Not Rated,No,No,No,350,15,3,2004/HONDA/CIVIC/2004 Honda Civic 4-DR. w_SAB.png
1148,2004,HONDA,CIVIC,2004 Honda Civic 2-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2531_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.116, ,Not Rated,No,No,No,350,15,3,2004/HONDA/CIVIC/2004 Honda Civic 2-DR. w_SAB.png
1149,2004,HONDA,CIVIC,2004 Honda Civic 2-DR.,https://static.nhtsa.gov/images/vehicles/2531_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.116, ,Not Rated,No,No,No,350,15,3,2004/HONDA/CIVIC/2004 Honda Civic 2-DR..png
1150,2004,HONDA,CR-V,2004 Honda CR-V,https://static.nhtsa.gov/images/vehicles/2117_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,497,13,7,2004/HONDA/CR-V/2004 Honda CR-V.png
1151,2004,HONDA,CR-V,2004 Honda CR-V w/SAB,https://static.nhtsa.gov/images/vehicles/2117_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,497,13,7,2004/HONDA/CR-V/2004 Honda CR-V w_SAB.png
1152,2004,HONDA,ELEMENT,2004 Honda Element 4-DR.,,Not Rated,Not Rated,5,5,Not Rated,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,277,11,4,2004/HONDA/ELEMENT/2004 Honda Element 4-DR..png
1325,2004,HONDA,FCX,2004 Honda FXC 2-DR.,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,0,0,0,2004/HONDA/FCX/2004 Honda FXC 2-DR..png
1153,2004,HONDA,INSIGHT,2004 Honda Insight 2-DR.,,Not Rated,Not Rated,4,4,Not Rated,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.116, ,Not Rated,No,No,No,2,0,0,2004/HONDA/INSIGHT/2004 Honda Insight 2-DR..png
1154,2004,HONDA,ODYSSEY,2004 Honda Odyssey w/SAB,https://static.nhtsa.gov/images/vehicles/2032_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,581,13,5,2004/HONDA/ODYSSEY/2004 Honda Odyssey w_SAB.png
1155,2004,HONDA,PILOT,2004 Honda Pilot 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2168_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,4,Not Rated,0.159,0,No Tip,Not Rated,Optional,No,No,539,13,5,2004/HONDA/PILOT/2004 Honda Pilot 4-DR. w_SAB.png
1156,2004,HONDA,S2000,2004 Honda S2000 Convertible,https://static.nhtsa.gov/images/vehicles/1825_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.082, ,Not Rated,No,No,No,5,0,0,2004/HONDA/S2000/2004 Honda S2000 Convertible.png
1157,2004,HYUNDAI,ACCENT,2004 Hyundai Accent 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2044_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.107, ,Not Rated,No,No,No,33,0,0,2004/HYUNDAI/ACCENT/2004 Hyundai Accent 4-DR. w_SAB.png
1158,2004,HYUNDAI,ACCENT,2004 Hyundai Accent 2-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2043_st0640_046.jpg,Not Rated,Not Rated,5,4,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,33,0,0,2004/HYUNDAI/ACCENT/2004 Hyundai Accent 2-DR. w_SAB.png
1159,2004,HYUNDAI,ELANTRA,2004 Hyundai Elantra 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1383_st0640_046.jpg,Not Rated,Not Rated,5,4,Not Rated,5,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.111, ,Not Rated,No,No,No,182,5,1,2004/HYUNDAI/ELANTRA/2004 Hyundai Elantra 4-DR. w_SAB.png
1199,2004,HYUNDAI,ELANTRA,2004 Hyundai Elantra 5-DR Wagon w/SAB,https://static.nhtsa.gov/images/vehicles/1383_st0640_046.jpg,Not Rated,Not Rated,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,182,5,1,2004/HYUNDAI/ELANTRA/2004 Hyundai Elantra 5-DR Wagon w_SAB.png
1160,2004,HYUNDAI,SANTA FE,2004 Hyundai Santa Fe 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2058_st0640_046.jpg,Not Rated,Not Rated,5,4,Not Rated,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,303,3,0,2004/HYUNDAI/SANTA FE/2004 Hyundai Santa Fe 4-DR. w_SAB.png
1161,2004,HYUNDAI,SONATA,2004 Hyundai Sonata 4-DR w/SAB,https://static.nhtsa.gov/images/vehicles/1379_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.101, ,Not Rated,No,No,No,199,1,1,2004/HYUNDAI/SONATA/2004 Hyundai Sonata 4-DR w_SAB.png
1162,2004,HYUNDAI,TIBURON,2004 Hyundai Tiburon 2-DR.w/SAB,https://static.nhtsa.gov/images/vehicles/1378_st0640_046.jpg,Not Rated,Not Rated,5,4,Not Rated,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.109, ,Not Rated,No,No,No,82,0,0,2004/HYUNDAI/TIBURON/2004 Hyundai Tiburon 2-DR.w_SAB.png
1163,2004,HYUNDAI,XG 350,2004 Hyundai XG350  4-DR. w/SAB,,Not Rated,Not Rated,5,5,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.111, ,Not Rated,No,No,No,91,1,0,2004/HYUNDAI/XG 350/2004 Hyundai XG350  4-DR. w_SAB.png
1164,2004,INFINITI,FX35/45,2004 Infiniti FX35/45 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2284_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,141,7,3,2004/INFINITI/FX35/45/2004 Infiniti FX35_45 4-DR. w_SAB.png
1165,2004,INFINITI,G35,2004 Infiniti G35 w/SAB,https://static.nhtsa.gov/images/vehicles/1832_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,244,3,0,2004/INFINITI/G35/2004 Infiniti G35 w_SAB.png
1166,2004,INFINITI,I35,2004 Infiniti I35 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1503_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.116, ,Not Rated,Optional,No,No,35,3,3,2004/INFINITI/I35/2004 Infiniti I35 4-DR. w_SAB.png
1167,2004,INFINITI,M45,2004 Infiniti M45 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1504_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,43,2,3,2004/INFINITI/M45/2004 Infiniti M45 4-DR. w_SAB.png
1168,2004,INFINITI,Q45,2004 Infiniti Q45 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1485_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,7,2,2,2004/INFINITI/Q45/2004 Infiniti Q45 4-DR. w_SAB.png
1171,2004,ISUZU,ASCENDER,2004 Isuzu Ascender 5 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2247_st0640_046.jpg,Not Rated,Not Rated,3,3,Not Rated,5,5,Not Rated,Not Rated,Not Rated,4,3,0.191,0.204,No Tip,Not Rated,No,No,No,64,1,2,2004/ISUZU/ASCENDER/2004 Isuzu Ascender 5 4-DR. w_SAB.png
1172,2004,ISUZU,ASCENDER,2004 Isuzu Ascender 5 4-DR.,https://static.nhtsa.gov/images/vehicles/2247_st0640_046.jpg,Not Rated,Not Rated,3,3,Not Rated,5,5,Not Rated,Not Rated,Not Rated,4,3,0.191,0.204,No Tip,Not Rated,No,No,No,64,1,2,2004/ISUZU/ASCENDER/2004 Isuzu Ascender 5 4-DR..png
1173,2004,ISUZU,ASCENDER EXT,2004 Isuzu Ascender 7 4-DR.,https://static.nhtsa.gov/images/vehicles/2247_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,64,1,2,2004/ISUZU/ASCENDER EXT/2004 Isuzu Ascender 7 4-DR..png
1169,2004,ISUZU,AXIOM,2004 Isuzu Axiom 4-DR.,https://static.nhtsa.gov/images/vehicles/0736_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,17,2,1,2004/ISUZU/AXIOM/2004 Isuzu Axiom 4-DR..png
1170,2004,ISUZU,RODEO,2004 Isuzu Rodeo 4-DR.,https://static.nhtsa.gov/images/vehicles/2248_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,39,2,1,2004/ISUZU/RODEO/2004 Isuzu Rodeo 4-DR..png
1174,2004,JAGUAR,S-TYPE,2004 Jaguar S-Type 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1706_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.09, ,Not Rated,Standard,No,No,25,4,0,2004/JAGUAR/S-TYPE/2004 Jaguar S-Type 4-DR. w_SAB.png
1176,2004,JAGUAR,X-TYPE,2004 Jaguar X-Type 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/0758_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,4,Not Rated,Not Rated,Not Rated,4,Not Rated,0.105,0,No Tip,Not Rated,Optional,No,No,134,5,0,2004/JAGUAR/X-TYPE/2004 Jaguar X-Type 4-DR. w_SAB.png
1175,2004,JAGUAR,XJ SERIES,2004 Jaguar XJ Series 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2063_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,134,5,0,2004/JAGUAR/XJ SERIES/2004 Jaguar XJ Series 4-DR. w_SAB.png
1177,2004,JEEP,GRAND CHEROKEE,2004 Jeep Grand Cherokee 4-DR.,https://static.nhtsa.gov/images/vehicles/2077_st0640_046.jpg,Not Rated,Not Rated,3,3,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,1292,14,4,2004/JEEP/GRAND CHEROKEE/2004 Jeep Grand Cherokee 4-DR..png
1178,2004,JEEP,LIBERTY,2004 Jeep Liberty 4-DR.,https://static.nhtsa.gov/images/vehicles/1759_st0640_046.jpg,Not Rated,Not Rated,5,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,3,3,0.219,0.246,No Tip,Not Rated,No,No,No,1095,13,5,2004/JEEP/LIBERTY/2004 Jeep Liberty 4-DR..png
1179,2004,JEEP,WRANGLER,2004 Jeep Wrangler 2-DR.,https://static.nhtsa.gov/images/vehicles/1760_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,192,3,0,2004/JEEP/WRANGLER/2004 Jeep Wrangler 2-DR..png
1326,2004,KIA,AMANTI,2004 Kia Amanti 4-DR. w/SAB,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.111, ,Not Rated,Optional,No,No,73,0,0,2004/KIA/AMANTI/2004 Kia Amanti 4-DR. w_SAB.png
1324,2004,KIA,OPTIMA,2004 Kia Optima 4-DR w/SAB,https://static.nhtsa.gov/images/vehicles/2197_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.101, ,Not Rated,No,No,No,225,1,0,2004/KIA/OPTIMA/2004 Kia Optima 4-DR w_SAB.png
1181,2004,KIA,RIO,2004 Kia Rio 4-DR. Wagon,https://static.nhtsa.gov/images/vehicles/1373_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.121, ,Not Rated,No,No,No,50,2,0,2004/KIA/RIO/2004 Kia Rio 4-DR. Wagon.png
1182,2004,KIA,RIO,2004 Kia Rio 4-DR.,https://static.nhtsa.gov/images/vehicles/1373_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,2,2,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.121, ,Not Rated,No,No,No,50,2,0,2004/KIA/RIO/2004 Kia Rio 4-DR..png
1183,2004,KIA,SEDONA,2004 Kia Sedona Van,https://static.nhtsa.gov/images/vehicles/1845_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,212,3,3,2004/KIA/SEDONA/2004 Kia Sedona Van.png
1184,2004,KIA,SORENTO,2004 Kia Sorento 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1387_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,220,0,0,2004/KIA/SORENTO/2004 Kia Sorento 4-DR. w_SAB.png
1180,2004,KIA,SPECTRA,2004 Kia Spectra 4-DR w/SAB (2004.5),https://static.nhtsa.gov/images/vehicles/2269_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,71,1,0,2004/KIA/SPECTRA/2004 Kia Spectra 4-DR w_SAB (2004.5).png
1185,2004,LAND ROVER,DISCOVERY SERIES II,2004 Land Rover Discovery Series II,https://static.nhtsa.gov/images/vehicles/2200_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,50,2,2,2004/LAND ROVER/DISCOVERY SERIES II/2004 Land Rover Discovery Series II.png
1186,2004,LAND ROVER,FREELANDER,2004 Land Rover Freelander,https://static.nhtsa.gov/images/vehicles/2199_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,69,3,1,2004/LAND ROVER/FREELANDER/2004 Land Rover Freelander.png
1187,2004,LAND ROVER,RANGE ROVER,2004 Land Rover Range Rover w/SAB,https://static.nhtsa.gov/images/vehicles/1512_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,101,2,2,2004/LAND ROVER/RANGE ROVER/2004 Land Rover Range Rover w_SAB.png
1333,2004,LEXUS,ES330,2004 Lexus ES330 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2118_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.118, ,Not Rated,Optional,No,No,190,2,1,2004/LEXUS/ES330/2004 Lexus ES330 4-DR. w_SAB.png
1188,2004,LEXUS,GS300,2004 Lexus GS300/430 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1497_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,7,1,0,2004/LEXUS/GS300/2004 Lexus GS300_430 4-DR. w_SAB.png
1191,2004,LEXUS,GX470,2004 Lexus GX470 4DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1777_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,83,1,0,2004/LEXUS/GX470/2004 Lexus GX470 4DR. w_SAB.png
1002,2004,LEXUS,IS300,2004 Lexus IS300 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2094_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.097, ,Not Rated,Optional,No,No,29,1,0,2004/LEXUS/IS300/2004 Lexus IS300 4-DR. w_SAB.png
1200,2004,LEXUS,IS300 SPORTCROSS,2004 Lexus IS300 Sportcross Wagon w/SAB,https://static.nhtsa.gov/images/vehicles/2093_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,29,1,0,2004/LEXUS/IS300 SPORTCROSS/2004 Lexus IS300 Sportcross Wagon w_SAB.png
1189,2004,LEXUS,LS430,2004 Lexus LS430 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2185_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,36,4,0,2004/LEXUS/LS430/2004 Lexus LS430 4-DR. w_SAB.png
1190,2004,LEXUS,LX470,2004 Lexus LX470 w/SAB,https://static.nhtsa.gov/images/vehicles/2095_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,18,3,0,2004/LEXUS/LX470/2004 Lexus LX470 w_SAB.png
1192,2004,LEXUS,RX330,2004 Lexus RX330 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1737_st0640_046.jpg,Not Rated,Not Rated,5,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,325,6,2,2004/LEXUS/RX330/2004 Lexus RX330 4-DR. w_SAB.png
1323,2004,LEXUS,SC430,2004 Lexus SC 430 Convertible w/SAB,https://static.nhtsa.gov/images/vehicles/0519_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,14,4,3,2004/LEXUS/SC430/2004 Lexus SC 430 Convertible w_SAB.png
1193,2004,LINCOLN,AVIATOR,2004 Lincoln Aviator 4DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1703_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,81,0,2,2004/LINCOLN/AVIATOR/2004 Lincoln Aviator 4DR. w_SAB.png
1194,2004,LINCOLN,LS,2004 Lincoln LS 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1704_st0640_046.jpg,Not Rated,Not Rated,5,4,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.09, ,Not Rated,Optional,No,No,90,0,0,2004/LINCOLN/LS/2004 Lincoln LS 4-DR. w_SAB.png
1195,2004,LINCOLN,NAVIGATOR,2004 Lincoln Navigator 4 DR.  w/SAB,https://static.nhtsa.gov/images/vehicles/1175_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,86,0,1,2004/LINCOLN/NAVIGATOR/2004 Lincoln Navigator 4 DR.  w_SAB.png
1196,2004,LINCOLN,TOWN CAR,2004 Lincoln Town Car 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1980_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.095, ,Not Rated,No,No,No,81,0,1,2004/LINCOLN/TOWN CAR/2004 Lincoln Town Car 4-DR. w_SAB.png
1197,2004,MAZDA,B-SERIES,2004 Mazda B-Series Regular Cab,https://static.nhtsa.gov/images/vehicles/2296_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,49,3,3,2004/MAZDA/B-SERIES/2004 Mazda B-Series Regular Cab.png
1198,2004,MAZDA,B-SERIES,2004 Mazda B-Series Extended Cab,https://static.nhtsa.gov/images/vehicles/2296_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,49,3,3,2004/MAZDA/B-SERIES/2004 Mazda B-Series Extended Cab.png
1332,2004,MAZDA,MAZDA3,2004 Mazda3 4-DR.,https://static.nhtsa.gov/images/vehicles/2257_st0640_046.jpg,Not Rated,Not Rated,4,Not Rated,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.105, ,Not Rated,No,No,No,170,3,0,2004/MAZDA/MAZDA3/2004 Mazda3 4-DR..png
1331,2004,MAZDA,MAZDA6,2004 Mazda6 4-DR.,https://static.nhtsa.gov/images/vehicles/1712_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.099, ,Not Rated,No,No,No,184,7,3,2004/MAZDA/MAZDA6/2004 Mazda6 4-DR..png
1335,2004,MAZDA,MAZDA6,2004 Mazda6 5-DR. Hatchback,https://static.nhtsa.gov/images/vehicles/1712_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,184,7,3,2004/MAZDA/MAZDA6/2004 Mazda6 5-DR. Hatchback.png
1336,2004,MAZDA,MAZDA6,2004 Mazda6 5-DR. Sport Wagon,https://static.nhtsa.gov/images/vehicles/1712_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,184,7,3,2004/MAZDA/MAZDA6/2004 Mazda6 5-DR. Sport Wagon.png
1202,2004,MAZDA,MIATA MX-5,2004 Mazda Miata/MX-5 2-DR. Convertible,https://static.nhtsa.gov/images/vehicles/2193_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0, ,Not Rated,No,No,No,33,0,0,2004/MAZDA/MIATA MX-5/2004 Mazda Miata_MX-5 2-DR. Convertible.png
1201,2004,MAZDA,MPV,2004 Mazda MPV,https://static.nhtsa.gov/images/vehicles/2264_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,96,5,3,2004/MAZDA/MPV/2004 Mazda MPV.png
